,world_index,norm_pos_x,norm_pos_y
0,0,0.4172874074298567,1.0807471794329078
1,1,0.4138431052584451,1.0737529376175667
2,2,0.410184299472546,1.0639233189873911
3,3,0.4172397902285114,1.0584671532492265
4,4,0.4226833983781547,1.061053103186378
5,5,0.4289027106338182,1.0682745423319089
6,6,0.4275622099438459,1.072052803687204
7,7,0.4172157242339337,1.067113791609178
8,8,0.3125969172068552,0.9740212307586148
9,9,0.2373042088260412,0.8845774953021057
10,10,0.219669023370492,0.867631211089132
11,11,0.2095041169911153,0.8631352244262805
12,12,0.2109125504940578,0.8656280339813769
13,13,0.2480168188471026,0.9044710843623208
14,14,0.3925189036908972,1.0459503861871542
15,15,0.3996266149112574,1.060826268242251
16,16,0.4168937558708219,1.068641646212829
17,17,0.420341777044328,1.075259087367174
18,18,0.4246766477964186,1.0785708735475723
19,23,0.3562459684966076,0.5853754451980888
20,24,0.3316985571075044,0.5583747411779735
21,25,0.3082749266538459,0.5293427953824625
22,26,0.2895366220328894,0.5615245396935113
23,27,0.3024935315746223,0.5673452390061864
24,28,0.3256840433397003,0.6098548585242267
25,29,0.3250229124319089,0.625921303856249
26,30,0.3246252750095895,0.6264080729811586
27,31,0.3229868073894912,0.6166908763660055
28,32,0.3238578880056694,0.6177621288037576
29,33,0.3249509698373519,0.6278250505762483
30,34,0.3274311628294349,0.6306809245567965
31,35,0.329104458090789,0.6266263146558237
32,36,0.3369838252282615,0.6339614290076443
33,37,0.361352028692468,0.6742560393745749
34,38,0.362014094924295,0.6818764696688812
35,39,0.3616135964980044,0.6883002879482055
36,40,0.3590054811572863,0.685692053519798
37,41,0.3648111271238546,0.6892724843050115
38,42,0.3583814528076735,0.670126939006515
39,43,0.3539505789961748,0.6431061668080463
40,44,0.3410398485289383,0.644184627156765
41,45,0.3372679455285551,0.6540822104374512
42,46,0.3355408174354704,0.6565780918807855
43,47,0.3421144208028767,0.6445132083835756
44,48,0.3503484438055823,0.6594177622766604
45,49,0.3530027275653809,0.6649555334171564
46,50,0.3550408344324109,0.6720950378714011
47,51,0.3570089935375525,0.6716224001486464
48,52,0.3534666941298278,0.6626436559626483
49,53,0.3607002744663599,0.6620822632821664
50,54,0.362356582343004,0.6621930903469476
51,55,0.3576112051772641,0.6659753217474973
52,56,0.3511102620681818,0.6604547778627976
53,57,0.3499588557244315,0.6598572385746113
54,58,0.350195188536952,0.646835364238769
55,59,0.3536465621051898,0.6461076350318764
56,60,0.3541041752187082,0.651509445422195
57,61,0.3556928317097611,0.6535147731871687
58,62,0.3578192936933731,0.6505385407687865
59,63,0.3563950928375171,0.6514370994705672
60,64,0.3565881791336502,0.6610415499805185
61,65,0.3570988378007462,0.6694309668056115
62,66,0.3590059916535753,0.6703355853068471
63,67,0.3616687381490591,0.6652780883875147
64,68,0.3659155773479788,0.6606417056377709
65,69,0.3643726394350993,0.6562050734488107
66,70,0.3856280261514071,0.6655912733122047
67,71,0.5642449935060648,0.6710630606191461
68,72,0.5887913395155232,0.7092630685387538
69,73,0.5930438177111357,0.7026868808445985
70,74,0.5923628306498976,0.7032313903350565
71,75,0.5906536310636583,0.691702544936859
72,76,0.6248359293761233,0.6599313929622699
73,77,0.645094956996001,0.6408933544321922
74,78,0.6217632213036476,0.6610632679581875
75,79,0.5921739257181982,0.6846011054032017
76,80,0.5879557813499292,0.6978955247277997
77,81,0.6064714718206675,0.6826108977526655
78,82,0.6264866132359106,0.6818711071047359
79,83,0.656467111285977,0.4208995952765483
80,84,0.6235999731162842,0.3034893987935116
81,85,0.6035956576466133,0.2290474061505575
82,86,0.5787926320978333,0.3389013724835217
83,87,0.5932315969365007,0.371374555028222
84,88,0.606239184741195,0.3946578572878578
85,89,0.6041509649223205,0.3935601862298896
86,90,0.6060318822316746,0.3927795182233713
87,91,0.6020959394397123,0.4026980590456545
88,92,0.6105233890587356,0.3972982097621578
89,93,0.6065239727006716,0.3800022908031863
90,94,0.6066303246665241,0.3764578058764493
91,95,0.6096324034536131,0.3818749431777651
92,96,0.5983079689155683,0.3836076343094415
93,97,0.6030791355776329,0.3730677348542192
94,98,0.6090317647106556,0.35774253879186
95,99,0.6037094099514768,0.357030510711699
96,100,0.6009666342111758,0.3656564100018112
97,101,0.6048252219450302,0.3733492585982737
98,102,0.6111298354013704,0.3613619532948169
99,103,0.6216386959135178,0.3608517323001718
100,104,0.6262343269639614,0.3738324755973654
101,105,0.6236399195976997,0.3710367190672069
102,106,0.6136564696717205,0.3620597647243402
103,107,0.617974233812532,0.3481677697839787
104,108,0.6159861591478848,0.3530442694004284
105,109,0.6189935384714764,0.3547084930602429
106,110,0.6161453778629367,0.3653021772501197
107,111,0.6073523145118999,0.3662844133737805
108,112,0.6175128535109109,0.3568601277333232
109,113,0.6272230225810967,0.3471854896754642
110,114,0.6333013394808568,0.3425335173934706
111,115,0.626359805504088,0.3544896451828253
112,116,0.6220977450315569,0.361342300680075
113,117,0.6247249911869087,0.357412630586689
114,118,0.6266863281013559,0.3416860688325073
115,119,0.6328303219997129,0.3296990622184486
116,120,0.6288107135203369,0.3457302237629744
117,121,0.6375355749596713,0.3549606702565463
118,122,0.6344543349773493,0.3607082918216233
119,123,0.6389870052397448,0.3532388788868691
120,124,0.6360801035301384,0.3541699892801354
121,125,0.637086757086874,0.3554025717075337
122,126,0.6253283069961003,0.3661913837165321
123,127,0.6222950978289804,0.3752462191291089
124,128,0.4677213338098872,0.463548851045207
125,129,0.3605787714248364,0.5350878998915529
126,130,0.3131993148413207,0.5774926047791143
127,131,0.3126105522038993,0.6184262673667007
128,132,0.313198859551718,0.6495383786746582
129,133,0.3107610320943108,0.6618390056326909
130,134,0.3043232432317672,0.6618997478570948
131,135,0.3002397878155194,0.671811567739867
132,136,0.2979801574981678,0.67438594706975
133,137,0.2925736542479086,0.6703265647472016
134,138,0.2956192372197931,0.671511914333021
135,139,0.2980502204154488,0.6701226036180399
136,140,0.3044129504358727,0.6711144015860109
137,141,0.2975656376439835,0.659679216616446
138,142,0.2942633412302639,0.6518752545294534
139,143,0.2953565617627328,0.6606716464766438
140,144,0.2948823714764481,0.6713043479212506
141,145,0.2943756162305991,0.6748141246196799
142,146,0.2912999781630578,0.6732781899521092
143,147,0.2897681075430942,0.6758370957547182
144,148,0.2883651837153561,0.6735638297113673
145,149,0.2881807118632191,0.66611052962316
146,150,0.2918674085767456,0.6669014833801015
147,151,0.293688996525937,0.6668582689735205
148,152,0.3059821885873263,0.6655930500248789
149,153,0.3449448827170955,0.6690667828505203
150,154,0.3609732982111374,0.6699316312291125
151,155,0.3908445148203921,0.6703387758460295
